,time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,ground_truth,timeseries_id,noise,n_species,did,n_timeseries,n_timepoints,sampling_scheme
0,0.0,0.04,0.05,0.01,0.02,0.02,0.07,0.01,0.09,0.07,0.03,10_sp_aij_22,36656,0.1,10,3008,2,40,even
1,0.6060606060606061,0.0391908813705533,0.0721368271531978,0.0124602372614493,0.0366768405708006,0.0287542247338429,0.0679099177891832,0.0108796571303805,0.0836965345910314,0.076996636337007,0.0409810821994422,10_sp_aij_22,36656,0.1,10,3008,2,40,even
2,1.5151515151515151,0.0498029381059897,0.1004877525267284,0.0206268738571305,0.0573058569032212,0.0405408254460401,0.081657294619182,0.013902872157299,0.1153677662483983,0.1018363658888214,0.0874578286587241,10_sp_aij_22,36656,0.1,10,3008,2,40,even
3,2.121212121212121,0.0491583091347262,0.1469609090614052,0.0285450081824426,0.1068122160225718,0.0518139985470652,0.0860258208741251,0.0157098769560812,0.1213082478751122,0.1123309725136247,0.1294158329340641,10_sp_aij_22,36656,0.1,10,3008,2,40,even
4,3.0303030303030303,0.0576628234435987,0.1990933451103705,0.0454748331118881,0.1713956819258489,0.0610673314245275,0.0907904938360781,0.0291094442480163,0.1284076782849934,0.0806224406986564,0.1694253017852599,10_sp_aij_22,36656,0.1,10,3008,2,40,even
5,3.6363636363636367,0.0686289071574997,0.2069144582138466,0.0635304578744047,0.1657958315502617,0.0609969526117772,0.0733157124708462,0.0405954125837945,0.1451213411543157,0.0559548652148075,0.1735777721365729,10_sp_aij_22,36656,0.1,10,3008,2,40,even
6,4.545454545454546,0.0756304373242923,0.2374279839665387,0.1039873401786547,0.1766272529123554,0.0757652938838349,0.0977741458307601,0.0443390933488173,0.1619970667806594,0.0450844827684529,0.2794735559089746,10_sp_aij_22,36656,0.1,10,3008,2,40,even
7,5.151515151515151,0.0878829479401166,0.2076091605148151,0.1648388564631419,0.1857084214260162,0.0844269422215192,0.1053099001269753,0.0409895969382597,0.1508163605614915,0.0411371813161346,0.2827858524200656,10_sp_aij_22,36656,0.1,10,3008,2,40,even
8,6.0606060606060606,0.0964514917877285,0.2418690808923817,0.2165639535122771,0.198072827996548,0.0972452653410279,0.1163560495122966,0.0406891877862123,0.1816030772870391,0.0328386023236562,0.3854747081867813,10_sp_aij_22,36656,0.1,10,3008,2,40,even
9,6.666666666666667,0.122956924474843,0.2367874187389885,0.2344482585858058,0.1591290488741669,0.0910832457629349,0.1018933758859921,0.038690608365536,0.1722636964598839,0.0280264700898827,0.3507771336000224,10_sp_aij_22,36656,0.1,10,3008,2,40,even
10,7.575757575757576,0.1173055787678657,0.1890438619952713,0.3537317752166921,0.2024273001551991,0.0780012404990721,0.1011847535157789,0.0297387856627441,0.1734009078631078,0.0162470415161976,0.3093404180876413,10_sp_aij_22,36656,0.1,10,3008,2,40,even
11,8.181818181818182,0.1101625499362398,0.2161974443291267,0.3077440917121362,0.1467075413246917,0.0862491599558639,0.0976047858042939,0.0293652640712315,0.2173903258525748,0.0168007510913972,0.3307269327726744,10_sp_aij_22,36656,0.1,10,3008,2,40,even
12,9.090909090909092,0.0590230320757167,0.2255257894759565,0.2779853817754168,0.119270414321871,0.1193910535665253,0.1089667255579712,0.0201639634456873,0.2309487961639892,0.0146725956046199,0.2885127972328362,10_sp_aij_22,36656,0.1,10,3008,2,40,even
13,10.0,0.0452358600725864,0.282368383679485,0.2618257823224634,0.1390315869309713,0.1797625438263977,0.1035278916977331,0.0195277525823063,0.261480027560406,0.0170420786650737,0.1788201071563131,10_sp_aij_22,36656,0.1,10,3008,2,40,even
14,10.606060606060606,0.037187887273564,0.2795614433838995,0.2553529192397616,0.106214252256306,0.1855951410612222,0.1081205179162465,0.0240407977768214,0.2883032569999976,0.0170327799113207,0.2004699078540237,10_sp_aij_22,36656,0.1,10,3008,2,40,even
15,11.515151515151516,0.027338155638886,0.2548378945173531,0.3492634547126966,0.1119398145018568,0.236872633241295,0.1489511567093304,0.0224744202810163,0.2781187263521882,0.0189662187884685,0.3027060807280106,10_sp_aij_22,36656,0.1,10,3008,2,40,even
16,12.12121212121212,0.0269524862503146,0.3000947315554214,0.3228089149316406,0.1272222787909245,0.2721195682557875,0.1667400373403011,0.0264533877396285,0.281989667265486,0.0190728672716653,0.3503620888620765,10_sp_aij_22,36656,0.1,10,3008,2,40,even
17,13.030303030303031,0.0224764064713884,0.2746367227157428,0.3902218941418793,0.1550325207679974,0.2578206000986514,0.1605112561483901,0.0261816371893386,0.3006472771216221,0.0308326671589405,0.3554685849604795,10_sp_aij_22,36656,0.1,10,3008,2,40,even
18,13.636363636363637,0.0206545770876671,0.3153731765575053,0.411557545864888,0.1277251644725716,0.2405261946294074,0.2006091325119145,0.0302104145058298,0.3120003915020495,0.042167972030794,0.3453654617955141,10_sp_aij_22,36656,0.1,10,3008,2,40,even
19,14.545454545454549,0.0212836476606757,0.3492714641731953,0.3687251521725389,0.1409828398675088,0.2604286678782101,0.1741857384946096,0.0423445836476821,0.2890676844209544,0.0591574622499433,0.317892208883413,10_sp_aij_22,36656,0.1,10,3008,2,40,even
20,15.151515151515152,0.0238633499819183,0.3313242696830002,0.3144099383230195,0.1435547597645751,0.2445921187393465,0.1669260899684592,0.0356194240068975,0.2725186060868272,0.0743863730019956,0.3562251557641533,10_sp_aij_22,36656,0.1,10,3008,2,40,even
21,16.060606060606062,0.0187490035820577,0.2239841554849267,0.3809763967062301,0.1523467972413384,0.236935784495247,0.1508227134312947,0.0277970693102739,0.2890704108749159,0.0917936364142155,0.3823023755450873,10_sp_aij_22,36656,0.1,10,3008,2,40,even
22,16.666666666666668,0.0266057871109054,0.2493240735067041,0.3736653419935674,0.1598571863387602,0.2864737932201545,0.1371006535447871,0.0245663032205026,0.3199099397863346,0.1124944098961662,0.3815940069287517,10_sp_aij_22,36656,0.1,10,3008,2,40,even
23,17.575757575757578,0.0279976413001444,0.4602150185352462,0.3555549450864028,0.1649220786847084,0.2350749749347504,0.1760116254592992,0.0304419016940533,0.3134816766945705,0.1248926649106922,0.3704868072408344,10_sp_aij_22,36656,0.1,10,3008,2,40,even
24,18.181818181818183,0.0247502995607636,0.3518678586962175,0.342611641753852,0.1714487209971821,0.3036253590383917,0.2035991304650331,0.0302461384373853,0.3483859463289027,0.1123984710116754,0.3517799598315221,10_sp_aij_22,36656,0.1,10,3008,2,40,even
25,19.09090909090909,0.0318797778502192,0.4088396745554042,0.3574325881022693,0.1886709842529272,0.286556492151479,0.193900357612022,0.0415892457594643,0.3242428441546383,0.108089814522433,0.3154526785236201,10_sp_aij_22,36656,0.1,10,3008,2,40,even
26,20.0,0.0300191795122575,0.4038127015074175,0.3204036908564986,0.1877217412438582,0.2542742826627278,0.1909418768419805,0.0485424355999814,0.2832302249789897,0.1100111468387149,0.3114242447075517,10_sp_aij_22,36656,0.1,10,3008,2,40,even
27,20.60606060606061,0.0290994257750746,0.4224822837031159,0.3825428445561675,0.1862569950205259,0.3142722031485313,0.196707216441941,0.0571844658675805,0.2693493117060032,0.1014029846581363,0.3753211506604529,10_sp_aij_22,36656,0.1,10,3008,2,40,even
28,21.51515151515152,0.0377896997742485,0.3622585963822873,0.3854412762774949,0.1749961605442609,0.3072205080999029,0.1889015352639798,0.0475499611248971,0.2487282519464676,0.1039490496194393,0.2898277723985014,10_sp_aij_22,36656,0.1,10,3008,2,40,even
